Name/Team/Height(inches)/Weight(lbs)/Age
Paul Lo Duca/NYM/70/185/34.88
Ramon Castro/NYM/75/235/31
Julio Franco/NYM/73/188/48.52
Carlos Delgado/NYM/75/230/34.68
Jose Valentin/NYM/70/195/37.38
Anderson Hernandez/NYM/69/168/24.33
Damion Easley/NYM/71/190/37.3
Jose Reyes/NYM/72/160/23.72
David Wright/NYM/72/200/24.19
Ben Johnson/NYM/73/200/25.7
Endy Chavez/NYM/70/189/29.06
David Newhan/NYM/70/180/33.48
Carlos Beltran/NYM/73/190/29.85
Shawn Green/NYM/76/200/34.3
Moises Alou/NYM/75/220/40.66
Lastings Milledge/NYM/72/187/21.9
Alay Soler/NYM/73/240/27.39
Mike Pelfrey/NYM/79/190/23.13
Pedro Martinez/NYM/71/180/35.35
Tom Glavine/NYM/72/185/40.93
Chan Ho Park/NYM/74/210/33.67
Orlando Hernandez/NYM/74/220/37.39
Dave Williams/NYM/74/219/27.97
Oliver Perez/NYM/72/190/25.54
John Maine/NYM/76/193/25.81
Marcos Carvajal/NYM/76/175/22.53
Ambiorix Burgos/NYM/72/180/22.86
Jason Vargas/NYM/72/215/24.07
Jon Adkins/NYM/71/210/29.5
Juan Padilla/NYM/72/200/30.03
Duaner Sanchez/NYM/72/190/27.38
Pedro Feliciano/NYM/70/185/30.51
Aaron Heilman/NYM/77/220/28.3
Jorge Sosa/NYM/74/170/29.84
Scott Schoeneweis/NYM/72/195/33.41
Guillermo Mota/NYM/76/205/33.6
Billy Wagner/NYM/71/195/35.6
Philip Humber/NYM/76/210/24.19
Brad Ausmus/HOU/71/190/37.88
Humberto Quintero/HOU/73/190/27.56
Hector Gimenez/HOU/70/180/24.42
Lance Berkman/HOU/73/220/31.05
Mike Lamb/HOU/73/190/31.56
Mark Loretta/HOU/72/186/35.55
Craig Biggio/HOU/71/185/41.21
Brooks Conrad/HOU/71/190/27.12
Chris Burke/HOU/71/180/26.97
Eric Bruntlett/HOU/72/190/28.92
Adam Everett/HOU/72/170/30.06
Morgan Ensberg/HOU/74/210/31.51
Carlos Lee/HOU/74/240/30.69
Jason Lane/HOU/74/220/30.19
Orlando Palmeiro/HOU/71/180/38.11
Luke Scott/HOU/72/210/28.68
Charlton Jimerson/HOU/75/210/27.44
Fernando Nieve/HOU/72/195/24.63
Wandy Rodriguez/HOU/71/160/28.11
Brandon Backe/HOU/72/180/28.9
Matt Albers/HOU/72/205/24.11
Woody Williams/HOU/72/200/40.53
Roy Oswalt/HOU/72/185/29.5
Jason Jennings/HOU/74/245/28.62
Miguel Asencio/HOU/74/190/26.42
Brad Lidge/HOU/77/210/30.18
Trever Miller/HOU/75/200/33.75
David Borkowski/HOU/73/200/30.06
Dan Wheeler/HOU/75/222/29.22
Paul Estrada/HOU/73/215/24.47
Lincoln Holdzkom/HOU/76/240/24.94
Chris Sampson/HOU/72/170/28.77
Chad Qualls/HOU/77/220/28.54
Ezequiel Astacio/HOU/75/156/27.32
Mike Lieberthal/LA/72/190/35.12
Russell Martin/LA/71/202/24.04
Olmedo Saenz/LA/71/221/36.39
James Loney/LA/75/200/22.81
Nomar Garciaparra/LA/72/190/33.6
Jeff Kent/LA/73/210/38.98
Ramon Martinez/LA/73/190/34.39
Marlon Anderson/LA/71/200/33.15
Rafael Furcal/LA/70/165/29.35
Wilson Betemit/LA/75/190/26.59
Andy LaRoche/LA/71/185/23.46
Matt Kemp/LA/76/230/22.43
Andre Ethier/LA/73/208/24.89
Delwyn Young/LA/68/209/24.67
Jason Repko/LA/71/175/26.17
Juan Pierre/LA/72/180/29.54
Luis Gonzalez/LA/74/200/39.49
Jason Schmidt/LA/77/205/34.08
Randy Wolf/LA/72/200/30.52
Brad Penny/LA/76/250/28.77
Derek Lowe/LA/78/210/33.75
Mark Hendrickson/LA/81/230/32.69
Chad Billingsley/LA/72/244/22.59
Takashi Saito/LA/73/202/37.04
Jonathan Broxton/LA/76/240/22.7
Hong-Chih Kuo/LA/72/200/25.6
Eric Stults/LA/72/215/27.23
Chin-Hui Tsao/LA/74/177/25.74
Tim Hamulack/LA/76/210/30.29
Yhency Brazoban/LA/73/170/26.72
Brett Tomko/LA/76/215/33.9
Joe Beimel/LA/75/217/29.86
Elmer Dessens/LA/70/198/36.13
Ryan Budde/PHI/71/200/27.54
Rod Barajas/PHI/74/220/31.49
Carlos Ruiz/PHI/72/170/28.1
Chris Coste/PHI/73/200/34.07
Ryan Howard/PHI/76/230/27.28
Wes Helms/PHI/76/231/30.8
Chase Utley/PHI/73/183/28.2
Danny Sandoval/PHI/71/192/27.9
Jimmy Rollins/PHI/68/167/28.26
Abraham Nu?ez/PHI/71/190/30.96
Michael Bourn/PHI/71/180/24.18
Chris Roberson/PHI/74/180/27.52
Jayson Werth/PHI/77/215/27.78
Shane Victorino/PHI/69/160/26.25
Aaron Rowand/PHI/72/205/29.5
Pat Burrell/PHI/76/223/30.39
Greg Dobbs/PHI/73/205/28.66
Cole Hamels/PHI/75/175/23.18
Alfredo Simon/PHI/76/170/25.81
Scott Mathieson/PHI/75/190/23.01
Freddy Garcia/PHI/76/240/31.72
Jamie Moyer/PHI/72/175/44.28
Jon Lieber/PHI/74/230/36.91
Brett Myers/PHI/76/223/26.54
Adam Eaton/PHI/74/196/29.27
Geoff Geary/PHI/72/167/30.51
Clay Condrey/PHI/75/195/31.28
Ryan Madson/PHI/78/190/26.51
Antonio Alfonseca/PHI/77/250/34.87
Tom Gordon/PHI/70/190/39.28
Brian Sanches/PHI/72/190/28.56
Jim Ed Warden/PHI/79/190/27.82
Anderson Garcia/PHI/74/170/25.94
Eude Brito/PHI/71/160/28.53
Fabio Castro/PHI/68/150/22.11
Matt Smith/PHI/77/225/27.71
Damian Miller/MLW/75/220/37.38
Johnny Estrada/MLW/71/209/30.67
Mike Rivera/MLW/72/210/30.48
J.D. Closser/MLW/70/176/27.12
Prince Fielder/MLW/72/260/22.81
Rickie Weeks/MLW/72/195/24.46
Tony Graffanino/MLW/73/190/34.73
Craig Counsell/MLW/72/184/36.53
J.J. Hardy/MLW/74/180/24.53
Bill Hall/MLW/72/195/27.17
Vinny Rottino/MLW/72/195/26.9
Corey Koskie/MLW/75/219/33.67
Kevin Mench/MLW/72/225/29.14
Geoff Jenkins/MLW/73/212/32.61
Brady Clark/MLW/74/202/33.87
Tony Gwynn Jr./MLW/72/185/24.41
Corey Hart/MLW/78/200/24.94
Gabe Gross/MLW/75/209/27.36
Laynce Nix/MLW/72/200/26.33
Drew Anderson/MLW/74/195/25.72
Claudio Vargas/MLW/75/228/28.7
Chris Capuano/MLW/75/210/28.53
Ben Hendrickson/MLW/76/190/26.07
Dave Bush/MLW/74/212/27.31
Carlos Villanueva/MLW/74/190/23.26
Ben Sheets/MLW/73/218/28.62
Jeff Suppan/MLW/74/220/32.16
Brian Shouse/MLW/71/190/38.43
Francisco Cordero/MLW/74/235/31.81
Derrick Turnbow/MLW/75/210/29.1
Matt Wise/MLW/76/200/31.28
Grant Balfour/MLW/74/188/29.17
Dennis Sarfate/MLW/76/210/25.89
Jose Capellan/MLW/76/235/26.13
Greg Aquino/MLW/73/188/29.13
Josh Bard/SD/75/215/28.92
Rob Bowen/SD/75/216/26.01
Adrian Gonzalez/SD/74/220/24.81
Marcus Giles/SD/68/180/28.79
Todd Walker/SD/72/185/33.77
Geoff Blum/SD/75/200/33.85
Khalil Greene/SD/71/210/27.36
Paul McAnulty/SD/70/220/26.01
Terrmel Sledge/SD/72/185/29.95
Jack Cust/SD/73/231/28.12
Jose Cruz Jr./SD/72/210/32.87
Russell Branyan/SD/75/195/31.2
Mike Cameron/SD/74/200/34.14
Brian Giles/SD/70/205/36.11
Kevin Kouzmanoff/SD/73/200/25.6
Mike Thompson/SD/76/200/26.31
Clay Hensley/SD/71/190/27.5
Chris Young/SD/82/250/27.77
Greg Maddux/SD/72/185/40.88
Jake Peavy/SD/73/180/25.75
Scott Cassidy/SD/74/170/31.41
Scott Strickland/SD/71/180/30.84
Scott Linebrink/SD/75/208/30.57
Doug Brocail/SD/77/235/39.79
Trevor Hoffman/SD/72/215/39.38
Heath Bell/SD/74/244/29.42
Royce Ring/SD/72/220/26.19
Cla Meredith/SD/73/185/23.74
Andrew Brown/SD/78/230/26.03
Mike Adams/SD/77/190/28.59
Justin Hampson/SD/73/200/26.77
Kevin Cameron/SD/73/180/27.21
Ryan Ketchner/SD/73/190/24.87
Brian Schneider/WAS/73/196/30.26
Jesus Flores/WAS/73/180/22.34
Larry Broadway/WAS/76/230/26.2
Nick Johnson/WAS/75/224/28.45
Bernie Castro/WAS/70/160/27.63
Josh Wilson/WAS/73/178/25.93
Cristian Guzman/WAS/72/205/28.94
Felipe Lopez/WAS/73/185/26.8
Ryan Zimmerman/WAS/75/210/22.42
Nook Logan/WAS/74/180/27.26
Ryan Church/WAS/73/190/28.38
Kory Casto/WAS/73/200/25.23
Mike Restovich/WAS/76/257/28.16
Alex Escobar/WAS/73/190/28.48
Austin Kearns/WAS/75/220/26.78
Chris Snelling/WAS/70/165/25.24
Billy Traber/WAS/77/205/27.45
Tim Redding/WAS/72/200/29.05
John Patterson/WAS/77/208/29.08
Shawn Hill/WAS/74/185/25.84
Joel Hanrahan/WAS/75/215/25.4
Mike O'Connor/WAS/75/170/26.54
Emiliano Fruto/WAS/75/235/22.73
Chris Schroder/WAS/75/210/28.53
Brett Campbell/WAS/72/170/25.37
Beltran Perez/WAS/74/180/25.35
Levale Speigner/WAS/71/170/26.43
Jason Bergmann/WAS/76/190/25.43
Saul Rivera/WAS/71/150/29.23
Chris Booker/WAS/75/230/30.22
Micah Bowie/WAS/76/203/32.3
Jon Rauch/WAS/83/260/28.42
Jerome Williams/WAS/75/246/25.24
Luis Ayala/WAS/74/186/29.13
Ryan Wagner/WAS/76/210/24.63
Chad Cordero/WAS/72/198/24.95
Humberto Cota/PIT/72/210/28.06
Ronny Paulino/PIT/75/215/25.86
Adam LaRoche/PIT/75/180/27.32
Ryan Doumit/PIT/72/200/25.91
Brad Eldred/PIT/77/245/26.63
Jose Castillo/PIT/73/200/25.95
Jack Wilson/PIT/72/192/29.17
Freddy Sanchez/PIT/70/192/29.19
Jason Bay/PIT/74/200/28.44
Jose Bautista/PIT/72/192/26.36
Xavier Nady/PIT/74/205/28.29
Jody Gerut/PIT/72/190/29.45
Nate McLouth/PIT/71/186/25.34
Chris Duffy/PIT/70/170/26.86
Rajai Davis/PIT/71/197/26.36
Shane Youman/PIT/76/219/27.39
Yoslan Herrera/PIT/74/200/25.84
Josh Shortslef/PIT/76/220/25.08
Zach Duke/PIT/74/207/23.87
Paul Maholm/PIT/74/225/24.68
Tom Gorzelanny/PIT/74/207/24.64
Shawn Chacon/PIT/75/212/29.19
Tony Armas Jr./PIT/75/225/28.84
Ian Snell/PIT/71/170/25.33
Sean Burnett/PIT/71/190/24.45
John Grabow/PIT/74/210/28.32
Marty McLeary/PIT/77/230/32.34
Salomon Torres/PIT/71/210/34.97
Damaso Marte/PIT/74/200/32.04
Matt Capps/PIT/75/238/23.49
Josh Sharpless/PIT/77/234/26.09
Bryan Bullington/PIT/76/222/26.41
Jonah Bayliss/PIT/74/200/26.55
Brian Rogers/PIT/76/190/24.62
Juan Perez/PIT/72/170/28.49
Bengie Molina/SF/71/220/32.61
Eliezer Alfonzo/SF/72/223/28.06
Lance Niekro/SF/75/210/28.08
Mark Sweeney/SF/73/215/37.34
Ray Durham/SF/68/196/35.25
Kevin Frandsen/SF/72/175/24.77
Omar Vizquel/SF/69/175/39.85
Rich Aurilia/SF/73/189/35.49
Pedro Feliz/SF/73/205/31.84
Todd Linden/SF/75/210/26.67
Dave Roberts/SF/70/180/34.75
Jason Ellison/SF/70/180/28.91
Randy Winn/SF/74/197/32.73
Ryan Klesko/SF/75/220/35.72
Barry Bonds/SF/74/228/42.6
Fred Lewis/SF/74/190/26.22
Kelyn Acosta/SF/73/204/21.85
Jonathan Sanchez/SF/74/165/24.28
Matt Cain/SF/75/216/22.41
Matt Morris/SF/77/220/32.56
Russ Ortiz/SF/73/208/32.74
Noah Lowry/SF/74/210/26.39
Barry Zito/SF/76/215/28.8
Vinnie Chulk/SF/74/195/28.2
Kevin Correia/SF/75/200/26.52
Steve Kline/SF/73/215/34.52
Armando Benitez/SF/76/229/34.32
Scott Munter/SF/78/240/26.98
Jack Taschner/SF/75/207/28.86
Brian Wilson/SF/73/205/24.96
Merkin Valdez/SF/77/208/25.3
Brad Hennessey/SF/74/185/27.06
Billy Sadler/SF/72/190/25.44
Pat Misch/SF/74/170/25.53
Gary Bennett/STL/72/208/34.87
Yadier Molina/STL/71/225/24.63
John Nelson/STL/73/190/27.99
Albert Pujols/STL/75/225/27.12
Adam Kennedy/STL/73/185/31.14
Aaron Miles/STL/67/180/30.21
David Eckstein/STL/67/165/32.11
Scott Rolen/STL/76/240/31.91
Scott Spiezio/STL/74/220/34.44
Jim Edmonds/STL/73/212/36.68
So Taguchi/STL/70/163/37.66
Juan Encarnacion/STL/75/215/30.98
Skip Schumaker/STL/70/175/27.07
John Rodriguez/STL/72/205/29.11
Chris Duncan/STL/77/210/25.82
Adam Wainwright/STL/79/205/25.5
Mark Mulder/STL/78/208/29.57
Anthony Reyes/STL/74/215/25.37
Ryan Franklin/STL/75/180/33.99
Kip Wells/STL/75/200/29.86
Chris Carpenter/STL/78/230/31.84
Russ Springer/STL/76/211/38.31
Jason Isringhausen/STL/75/230/34.48
Ricardo Rincon/STL/69/190/36.88
Braden Looper/STL/75/220/32.34
Randy Flores/STL/72/180/31.58
Josh Hancock/STL/75/205/28.89
Brad Thompson/STL/73/190/25.08
Tyler Johnson/STL/74/180/25.73
Chris Narveson/STL/75/205/25.19
Randy Keisler/STL/75/190/31.01
Josh Kinney/STL/73/195/27.92
